title,url,price,primary_image_url,retailer_sku_code,currency,crawl_time,current_price,categories
AT Screen Guard  for Galaxy Grand Duos ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-grand-duos-anti-fingerprint-crystal-clear-251386/,1.74,http://i2.expansys.com/img/b/251386/at-screen-guard-for-samsung-galaxy-grand-duos.jpg,251386,SG$,2016-04-18 14:53:20,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy Grand Duos ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-grand-duos-crystal-clear-251385/,1.74,http://i2.expansys.com/img/b/251385/at-screen-guard-for-samsung-galaxy-grand-duos.jpg,251385,SG$,2016-04-18 14:53:24,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy Core ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-core-crystal-clear-251384/,1.99,http://i1.expansys.com/img/b/251384/at-screen-guard-for-samsung-galaxy-core.jpg,251384,SG$,2016-04-18 14:53:28,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell GrännaCover for Xperia ZR ,http://www.expansys.com.sg/krusell-colorcover-for-sony-xperia-zr-black-metallic-250824/,26.95,http://i1.expansys.com/img/b/250824/krusell-colorcover-for-sony-xperia-zr.jpg,250824,SG$,2016-04-18 14:53:31,5.96,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Dalby Leather Mobile Case ,http://www.expansys.com.sg/krusell-dalby-leather-mobile-case-grey-250786/,33.98,http://i2.expansys.com/img/b/250786/krusell-dalby-leather-mobile-case.jpg,250786,SG$,2016-04-18 14:53:36,33.98,"Mobile Phones,Phone Accessories,Cases & Covers"
Belkin Micra Glam Matte Case for Samsung Galaxy S4 Mini ,http://www.expansys.com.sg/belkin-micra-glam-matte-case-for-samsung-galaxy-s4-mini-topaz-250343/,3.50,http://i1.expansys.com/img/b/250343/belkin-micra-glam-matte-case-for-samsung-galaxy-s4-mini.jpg,250343,SG$,2016-04-18 14:53:36,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Belkin Grip Sheer Matte Case for Samsung Galaxy S4 Mini ,http://www.expansys.com.sg/belkin-grip-sheer-matte-case-for-samsung-galaxy-s4-mini-blacktop-clear-2-pack-250340/,32.99,http://i1.expansys.com/img/b/250340/belkin-grip-sheer-matte-case-for-samsung-galaxy-s4-mini.jpg,250340,SG$,2016-04-18 14:53:41,32.99,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Leather Case for LG Optimus L5 II ,http://www.expansys.com.sg/pdair-leather-case-for-lg-optimus-l5-ii-flip-type-black-250102/,29.51,http://i1.expansys.com/img/b/250102/pdair-leather-case-for-lg-optimus-l5-ii.jpg,250102,SG$,2016-04-18 14:53:45,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Tunewear TUNEFOLIO for Galaxy S4 ,http://www.expansys.com.sg/tunewear-tunefolio-for-galaxy-s4-black-249543/,3.50,http://i1.expansys.com/img/b/249543/tunewear-tunefolio-for-galaxy-s4.jpg,249543,SG$,2016-04-18 14:53:47,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Sony SBH60 Stereo Bluetooth Headset ,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh60-black-265386/,105.09,http://i2.expansys.com/img/b/265386/sony-stereo-bluetooth-headset-sbh60.jpg,265386,SG$,2016-04-18 14:53:50,70.99,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
BlackBerry Passport Leather Flip Case ,http://www.expansys.com.sg/blackberry-passport-leather-flip-case-black-264631/,35.99,http://i1.expansys.com/img/b/264631/blackberry-passport-leather-flip-case.jpg,264631,SG$,2016-04-18 14:53:55,35.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell ColorCover for Samsung Galaxy S4 Mini ,http://www.expansys.com.sg/krusell-colorcover-for-samsung-galaxy-s4-mini-white-metallic-251878/,29.94,http://i2.expansys.com/img/b/251878/krusell-colorcover-for-samsung-galaxy-s4-mini.jpg,251878,SG$,2016-04-18 14:54:01,22.24,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia Z Ultra ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z-ultra-anti-fingerprint-crystal-clear-back-251613/,14.08,http://i1.expansys.com/img/b/251613/at-screen-guard-for-sony-xperia-z-ultra.jpg,251613,SG$,2016-04-18 14:54:05,13.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for Samsung Galaxy S4 Mini ,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-s4-mini-single-pack-251597/,1.99,http://i2.expansys.com/img/b/251597/martin-fields-screen-protector-for-samsung-galaxy-s4-mini.jpg,251597,SG$,2016-04-18 14:54:08,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for HTC Desire 600 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-desire-600-single-pack-251591/,1.99,http://i1.expansys.com/img/b/251591/martin-fields-screen-protector-for-htc-desire-600.jpg,251591,SG$,2016-04-18 14:54:13,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell FrostCover for Xperia M ,http://www.expansys.com.sg/krusell-frostcover-for-sony-xperia-m-transparent-white-251538/,26.95,http://i2.expansys.com/img/b/251538/krusell-frostcover-for-sony-xperia-m.jpg,251538,SG$,2016-04-18 14:54:15,22.54,"Mobile Phones,Phone Accessories,Cases & Covers"
CAPDASE ScreenGuard - Aris for Samsung Galaxy Core ,http://www.expansys.com.sg/capdase-screenguard-aris-for-samsung-galaxy-core-crystal-clear-251516/,16.06,http://i2.expansys.com/img/b/251516/capdase-screenguard-aris-for-samsung-galaxy-core.jpg,251516,SG$,2016-04-18 14:54:19,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Ultra Thin Case for Samsung Galaxy S4 mini ,http://www.expansys.com.sg/momax-ultra-thin-case-for-samsung-galaxy-s4-mini-pink-clear-touch-251515/,22.25,http://i2.expansys.com/img/b/251515/momax-ultra-thin-case-for-samsung-galaxy-s4-mini.jpg,251515,SG$,2016-04-18 14:54:22,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Screen Protector for Sony Xperia Tablet Z ,http://www.expansys.com.sg/momax-screen-protector-for-sony-xperia-tablet-z-crystal-clear-251411/,20.64,http://i1.expansys.com/img/b/251411/momax-screen-protector-for-sony-xperia-tablet-z.jpg,251411,SG$,2016-04-18 14:54:26,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Screen Protector for LG Optimus G Pro ,http://www.expansys.com.sg/momax-screen-protector-for-lg-optimus-g-pro-crystal-clear-251410/,10.97,http://i1.expansys.com/img/b/251410/momax-screen-protector-for-lg-optimus-g-pro.jpg,251410,SG$,2016-04-18 14:54:28,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Screen Protector for ASUS FonePad ,http://www.expansys.com.sg/momax-screen-protector-for-asus-fonepad-crystal-clear-251409/,20.64,http://i2.expansys.com/img/b/251409/momax-screen-protector-for-asus-fonepad.jpg,251409,SG$,2016-04-18 14:54:31,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for HTC Butterfly S ,http://www.expansys.com.sg/at-screen-guard-for-htc-butterfly-s-crystal-clear-251405/,1.74,http://i2.expansys.com/img/b/251405/at-screen-guard-for-htc-butterfly-s.jpg,251405,SG$,2016-04-18 14:54:34,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Galaxy S4 Mini ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-s4-mini-anti-fingerprint-crystal-clear-251404/,1.74,http://i1.expansys.com/img/b/251404/at-screen-guard-for-samsung-galaxy-s4-mini.jpg,251404,SG$,2016-04-18 14:54:38,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy S4 Mini ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-s4-mini-crystal-clear-251403/,1.74,http://i1.expansys.com/img/b/251403/at-screen-guard-for-samsung-galaxy-s4-mini.jpg,251403,SG$,2016-04-18 14:54:42,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for HTC Desire 600 ,http://www.expansys.com.sg/at-screen-guard-for-htc-desire-600-anti-fingerprint-crystal-clear-251402/,1.74,http://i1.expansys.com/img/b/251402/at-screen-guard-for-htc-desire-600.jpg,251402,SG$,2016-04-18 14:54:46,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
hoomia Magic Pencil Headset ,http://www.expansys.com.sg/hoomia-magic-pencil-headset-black-smartphones-tablets-242173/,69.56,http://i1.expansys.com/img/b/242173/hoomia-magic-pencil-headset.jpg,242173,SG$,2016-04-18 14:54:50,10.86,"Electronics,Headphones & Earbuds"
LG 360 CAM ,http://www.expansys.com.sg/lg-360-cam-titan-silver-289390/,,http://i1.expansys.com/img/b/289390/lg-360-cam.jpg,289390,,2016-04-18 14:54:54,,"Mobile Phones,Phone Accessories,Accessory Packs"
Momax Screen Protector for HTC One Mini ,http://www.expansys.com.sg/momax-screen-protector-for-htc-one-mini-crystal-clear-hd-255466/,10.97,http://i2.expansys.com/img/b/255466/momax-screen-protector-for-htc-one-mini.jpg,255466,SG$,2016-04-18 14:55:01,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Pearl Case for iPhone 5s/5 ,http://www.expansys.com.sg/momax-pearl-case-for-iphone-5s-5-pink-255452/,14.19,http://i1.expansys.com/img/b/255452/momax-pearl-case-for-iphone-5s-5.jpg,255452,SG$,2016-04-18 14:55:05,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Advanced TPU Case for Sony Xperia Z1 ,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-sony-z1-with-screen-protector-pink-254639/,15.21,http://i2.expansys.com/img/b/254639/kuboq-advanced-tpu-case-for-sony-z1.jpg,254639,SG$,2016-04-18 14:55:09,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Advanced TPU Case for Nokia 1020 ,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-nokia-1020-with-screen-protector-blue-254631/,18.69,http://i1.expansys.com/img/b/254631/kuboq-advanced-tpu-case-for-nokia-1020.jpg,254631,SG$,2016-04-18 14:55:14,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Data Cable for Samsung Galaxy Range ,http://www.expansys.com.sg/samsung-data-cable-for-samsung-galaxy-note-3-usb-30-1m-white-254060/,33.10,http://i1.expansys.com/img/b/254060/samsung-data-cable-for-samsung-galaxy-note-3.jpg,254060,SG$,2016-04-18 14:55:17,33.10,"Mobile Phones,Phone Accessories,Cables"
AT iGlass for Samsung Galaxy Note 3 ,http://www.expansys.com.sg/at-iglass-for-samsung-galaxy-note-3-premium-tempered-glass-253985/,18.99,http://i2.expansys.com/img/b/253985/at-iglass-for-samsung-galaxy-note-3.jpg,253985,SG$,2016-04-18 14:55:22,18.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell GrännaCover for Xperia Z1 ,http://www.expansys.com.sg/krusell-colorcover-for-sony-xperia-z1-pink-metallic-253695/,27.85,http://i2.expansys.com/img/b/253695/krusell-colorcover-for-sony-xperia-z1.jpg,253695,SG$,2016-04-18 14:55:25,27.85,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell GrännaCover for Xperia Z1 ,http://www.expansys.com.sg/sony-colorcover-for-sony-xperia-z1-blue-metallic-253694/,29.60,http://i1.expansys.com/img/b/253694/sony-colorcover-for-sony-xperia-z1.jpg,253694,SG$,2016-04-18 14:55:29,29.60,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Tumba SlimCover for Xperia Z1 ,http://www.expansys.com.sg/krusell-tumba-slimcover-for-xperia-z1-vintage-black-253656/,9.18,http://i2.expansys.com/img/b/253656/krusell-tumba-slimcover-for-xperia-z1.jpg,253656,SG$,2016-04-18 14:55:32,9.18,"Mobile Phones,Phone Accessories,Cases & Covers"
QUESTER Screen Protector for OPPO R819 ,http://www.expansys.com.sg/quester-screen-protector-for-oppo-r819-clear-253220/,11.34,http://i1.expansys.com/img/b/253220/quester-screen-protector-for-oppo-r819.jpg,253220,SG$,2016-04-18 14:55:36,11.34,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Galaxy Ace 3 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-ace-3-anti-fingerprint-crystal-clear-252565/,1.74,http://i2.expansys.com/img/b/252565/at-screen-guard-for-samsung-galaxy-ace-3.jpg,252565,SG$,2016-04-18 14:55:39,1.74,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Kuboq Advanced TPU Case for HTC One Mini ,http://www.expansys.com.sg/kuboq-advanced-tpu-for-htc-one-mini-white-252334/,3.50,http://i1.expansys.com/img/b/252334/kuboq-advanced-tpu-for-htc-one-mini.jpg,252334,SG$,2016-04-18 14:55:43,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Advanced TPU Case for HTC One Mini ,http://www.expansys.com.sg/kuboq-advanced-tpu-for-htc-one-mini-black-252333/,3.50,http://i1.expansys.com/img/b/252333/kuboq-advanced-tpu-for-htc-one-mini.jpg,252333,SG$,2016-04-18 14:55:48,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Martin Fields Screen Protector for Samsung Galaxy S4 Zoom ,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-galaxy-s4-zoom-single-pack-251933/,1.99,http://i1.expansys.com/img/b/251933/martin-fields-screen-protector-for-samsung-galaxy-s4-zoom.jpg,251933,SG$,2016-04-18 14:55:51,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Philips SHL5800 Headband headphones,http://www.expansys.com.sg/philips-shl5800-headband-headphones-254479/,139.95,http://i2.expansys.com/img/b/254479/philips-shl5800-headband-headphones.jpg,254479,SG$,2016-04-18 14:55:56,139.95,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Philips SHL3300/00 Headband headphones ,http://www.expansys.com.sg/philips-shl3300-00-headband-headphones-dj-monitor-style-254475/,80.40,http://i2.expansys.com/img/b/254475/philips-shl3300-00-headband-headphones.jpg,254475,SG$,2016-04-18 14:55:59,80.40,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Kuboq Leather Case for Galaxy Tab3 ,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-tab3-7-slimme-cut-black-257863/,3.99,http://i1.expansys.com/img/b/257863/kuboq-leather-case-for-galaxy-tab3.jpg,257863,SG$,2016-04-18 14:56:07,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Advanced TPU Case for Moto G ,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-motog-with-screen-protector-black-257861/,15.96,http://i1.expansys.com/img/b/257861/kuboq-advanced-tpu-case-for-motog.jpg,257861,SG$,2016-04-18 14:56:12,1.31,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Aluminium Metal Case for Motorola Moto X ,http://www.expansys.com.sg/pdair-aluminium-metal-case-for-motorola-motox-silver-257787/,3.99,http://i2.expansys.com/img/b/257787/pdair-aluminium-metal-case-for-motorola-motox.jpg,257787,SG$,2016-04-18 14:56:16,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Nokia Lumia 1320 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-1320-anti-fingerprint-crystal-clear-257728/,14.34,http://i2.expansys.com/img/b/257728/at-screen-guard-for-nokia-1320.jpg,257728,SG$,2016-04-18 14:56:18,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell Boden FlipCover for Nokia Asha 503 ,http://www.expansys.com.sg/krusell-boden-flipcover-for-nokia-asha-503-white-257490/,29.94,http://i1.expansys.com/img/b/257490/krusell-boden-flipcover-for-nokia-asha-503.jpg,257490,SG$,2016-04-18 14:56:22,27.85,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Samsung Galaxy Trend Lite ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-trend-lite-s7392-crystal-clear-257422/,1.99,http://i1.expansys.com/img/b/257422/at-screen-guard-for-samsung-galaxy-trend-lite-s7392.jpg,257422,SG$,2016-04-18 14:56:26,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Kuboq Advanced TPU Case for Nokia 1520 ,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-nokia-1520-w-screen-protector-black-256667/,3.99,http://i2.expansys.com/img/b/256667/kuboq-advanced-tpu-case-for-nokia-1520.jpg,256667,SG$,2016-04-18 14:56:31,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Nokia 1520 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-1520-anti-fingerprint-crystal-clear-256665/,12.71,http://i2.expansys.com/img/b/256665/at-screen-guard-for-nokia-1520.jpg,256665,SG$,2016-04-18 14:56:33,1.08,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
OtterBox Commuter Series Case - Samsung Galaxy Note 3 ,http://www.expansys.com.sg/otterbox-commuter-series-case-samsung-galaxy-note-3-surf-256013/,59.37,http://i1.expansys.com/img/b/256013/otterbox-commuter-series-case-samsung-galaxy-note-3.jpg,256013,SG$,2016-04-18 14:56:37,59.37,"Mobile Phones,Phone Accessories,Cases & Covers"
Philips SHL3200/00 Headband headphones ,http://www.expansys.com.sg/philips-shl3200-00-headband-headphones-dj-monitor-style-254474/,69.89,http://i1.expansys.com/img/b/254474/philips-shl3200-00-headband-headphones.jpg,254474,SG$,2016-04-18 14:56:40,69.89,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Philips SHL3105WT/00 Headband headphones ,http://www.expansys.com.sg/philips-shl3105wt-00-headband-headphones-dj-monitor-style-white-254472/,62.88,http://i1.expansys.com/img/b/254472/philips-shl3105wt-00-headband-headphones.jpg,254472,SG$,2016-04-18 14:56:44,62.88,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
iHealth BP7 Wireless Blood Pressure Wrist Monitor ,http://www.expansys.com.sg/ihealth-wireless-blood-pressure-wrist-monitor-ios-android-249231/,138.99,http://i1.expansys.com/img/b/249231/ihealth-wireless-blood-pressure-wrist-monitor.jpg,249231,SG$,2016-04-18 14:56:46,138.99,"Geek Shop,Healthy Living"
Ultimate Ears MEGABOOM ,http://www.expansys.com.sg/ultimate-ears-megaboom-purple-288810/,,http://i1.expansys.com/img/b/288810/ultimate-ears-megaboom.jpg,288810,,2016-04-18 14:56:50,,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears MEGABOOM ,http://www.expansys.com.sg/ultimate-ears-megaboom-blue-288808/,,http://i2.expansys.com/img/b/288808/ultimate-ears-megaboom.jpg,288808,,2016-04-18 14:56:54,,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Samsung Flip Wallet for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-silver-280703/,38.99,http://i1.expansys.com/img/b/280703/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,280703,SG$,2016-04-18 14:57:00,38.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Jabra Move Wireless ,http://www.expansys.com.sg/jabra-move-wireless-blue-266781/,128.00,http://i1.expansys.com/img/b/266781/jabra-move-wireless.jpg,266781,SG$,2016-04-18 14:57:03,87.99,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
AT Screen Guard for Sony Xperia M2 ,http://www.expansys.com.sg/at-screen-guard-for-xperia-m2-anti-fingerprint-crystal-clear-259323/,12.59,http://i1.expansys.com/img/b/259323/at-screen-guard-for-xperia-m2.jpg,259323,SG$,2016-04-18 14:57:10,11.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Galaxy Grand Neo ,http://www.expansys.com.sg/at-screen-guard-for-galaxy-grand-neo-anti-fingerprint-crystal-clear-259322/,1.99,http://i1.expansys.com/img/b/259322/at-screen-guard-for-galaxy-grand-neo.jpg,259322,SG$,2016-04-18 14:57:13,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Samsung Galaxy TabPro 10.1 ,http://www.expansys.com.sg/at-screen-guard-for-galaxy-tab-pro-wifi-t520-10-1-anti-fingerprint-crystal-clear-259263/,19.54,http://i1.expansys.com/img/b/259263/at-screen-guard-for-galaxy-tab-pro-wifi-t520-10-1.jpg,259263,SG$,2016-04-18 14:57:18,6.49,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell FrostCover for Xperia M2 ,http://www.expansys.com.sg/krusell-frostcover-for-sony-xperia-m2-transparent-black-259028/,30.62,http://i2.expansys.com/img/b/259028/krusell-frostcover-for-sony-xperia-m2.jpg,259028,SG$,2016-04-18 14:57:23,30.62,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden FlipCover  for Xperia M2 ,http://www.expansys.com.sg/krusell-boden-flipcover-mfx-for-sony-xperia-m2-white-259014/,26.81,http://i1.expansys.com/img/b/259014/krusell-boden-flipcover-mfx-for-sony-xperia-m2.jpg,259014,SG$,2016-04-18 14:57:25,1.52,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden FlipCover  for Xperia Z2 ,http://www.expansys.com.sg/krusell-boden-flipcover-for-xperia-z2-black-258913/,27.85,http://i1.expansys.com/img/b/258913/krusell-boden-flipcover-for-xperia-z2.jpg,258913,SG$,2016-04-18 14:57:29,27.85,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö TextureCover for Xperia Z2 ,http://www.expansys.com.sg/krusell-malmo-texturecover-for-sony-xperia-z2-purple-258897/,11.91,http://i2.expansys.com/img/b/258897/krusell-malmo-texturecover-for-sony-xperia-z2.jpg,258897,SG$,2016-04-18 14:57:32,11.91,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Premium Leather Wallet Book Cover For Galaxy S5 ,http://www.expansys.com.sg/melkco-premium-leather-wallet-book-case-for-galaxy-s5-black-258837/,36.83,http://i2.expansys.com/img/b/258837/melkco-premium-leather-wallet-book-case-for-galaxy-s5.jpg,258837,SG$,2016-04-18 14:57:38,25.99,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia Z1 Compact ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z1-compact-back-anti-fingerprint-crystal-clear-258732/,12.74,http://i1.expansys.com/img/b/258732/at-screen-guard-for-sony-xperia-z1-compact.jpg,258732,SG$,2016-04-18 14:57:40,2.49,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Protector for Samsung Galaxy S4 ,http://www.expansys.com.sg/at-screen-guard-for-galaxy-s4-auto-repair-crystal-clear-258142/,1.99,http://i1.expansys.com/img/b/258142/at-screen-guard-for-galaxy-s4.jpg,258142,SG$,2016-04-18 14:57:43,1.99,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Kuboq Flip Cover Stand Case for Apple iPad Air ,http://www.expansys.com.sg/kuboq-stand-case-flip-cover-for-apple-ipad-air-slim-cut-white-257876/,3.50,http://i2.expansys.com/img/b/257876/kuboq-stand-case-flip-cover-for-apple-ipad-air.jpg,257876,SG$,2016-04-18 14:57:47,3.50,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Leather Case for Galaxy Tab3 ,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-tab3-8-slim-cut-white-257872/,3.99,http://i1.expansys.com/img/b/257872/kuboq-leather-case-for-galaxy-tab3.jpg,257872,SG$,2016-04-18 14:57:50,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Leather Case for Galaxy Note10.1 (2014) ,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-note10-1-2014-slim-cut-white-257870/,3.99,http://i1.expansys.com/img/b/257870/kuboq-leather-case-for-galaxy-note10-1-2014.jpg,257870,SG$,2016-04-18 14:57:55,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Leather Case for Galaxy Tab3 ,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-tab3-7-slimme-cut-white-257864/,3.99,http://i1.expansys.com/img/b/257864/kuboq-leather-case-for-galaxy-tab3.jpg,257864,SG$,2016-04-18 14:57:57,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Protective Cover+ for Samsung Galaxy Note 4 ,http://www.expansys.com.sg/samsung-protective-cover-for-samsung-galaxy-note-4-red-265567/,42.99,http://i2.expansys.com/img/b/265567/samsung-protective-cover-for-samsung-galaxy-note-4.jpg,265567,SG$,2016-04-18 14:58:01,42.99,"Mobile Phones,Phone Accessories,Cases & Covers"
Strontium NITRO 566X MicroSDXC Card +Type-C Card Reader 64GB ,http://www.expansys.com.sg/strontium-nitro-566x-microsdxc-card-type-c-card-reader-64gb-nexus-5x-enhancement-289430/,51.92,http://i1.expansys.com/img/b/289430/strontium-nitro-566x-microsdxc-card-type-c-card-reader-64gb.jpg,289430,SG$,2016-04-18 14:58:06,45.99,"Mobile Phones,Phone Accessories,Memory & Storage"
Motorola Shell for Motorola Moto E ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-e-turquoise-261373/,27.25,http://i1.expansys.com/img/b/261373/motorola-shell-for-motorola-moto-e.jpg,261373,SG$,2016-04-18 14:58:12,7.49,"Mobile Phones,Phone Accessories,Cases & Covers"
Motorola Shell for Motorola Moto E ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-e-vivid-red-261368/,27.25,http://i2.expansys.com/img/b/261368/motorola-shell-for-motorola-moto-e.jpg,261368,SG$,2016-04-18 14:58:15,7.01,"Mobile Phones,Phone Accessories,Cases & Covers"
MiPOW SP10000 Power Tube 10400 Portable Charger ,http://www.expansys.com.sg/mipow-sp10000-power-tube-10400-portable-charger-10400mah-light-blue-261159/,,http://i2.expansys.com/img/b/261159/mipow-sp10000-power-tube-10400-portable-charger.jpg,261159,,2016-04-18 14:58:18,,"Mobile Phones,Phone Accessories,Power – Batteries"
MiPOW SP10000 Power Tube 10400 Portable Charger ,http://www.expansys.com.sg/mipow-sp10000-power-tube-10400-portable-charger-10400mah-red-261157/,,http://i2.expansys.com/img/b/261157/mipow-sp10000-power-tube-10400-portable-charger.jpg,261157,,2016-04-18 14:58:23,,"Mobile Phones,Phone Accessories,Power – Batteries"
Krusell Donsö FlipCase  for Nokia XL ,http://www.expansys.com.sg/krusell-donso-flipcase-for-nokia-xl-black-260823/,52.37,http://i1.expansys.com/img/b/260823/krusell-donso-flipcase-for-nokia-xl.jpg,260823,SG$,2016-04-18 14:58:28,52.37,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for LG G Pro 2 ,http://www.expansys.com.sg/at-screen-guard-for-lg-g-pro-2-anit-fingerprint-crystal-clear-259789/,3.49,http://i2.expansys.com/img/b/259789/at-screen-guard-for-lg-g-pro-2.jpg,259789,SG$,2016-04-18 14:58:31,3.49,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE Soft Jacket for Xperia C ,http://www.expansys.com.sg/capdase-soft-jacket-for-xperia-c-white-259699/,24.93,http://i2.expansys.com/img/b/259699/capdase-soft-jacket-for-xperia-c.jpg,259699,SG$,2016-04-18 14:58:34,3.99,"Mobile Phones,Phone Accessories,Cases & Covers"
